"Segment","Latitude","Longitude","Altitude (m)","Time (UTC ISO)","Time (UTC)","Time (Local)","UNIX Epoch Time"
1,"38.74298488334533","-109.56452978346256","1441.5721435546875","2020-02-16T17:44:17.995Z","2020-02-16 17:44:17.995","2020-02-16 10:44:17.995","1581875057.995"
1,"38.742977467100005","-109.56452727227867","1441.4652099609375","2020-02-16T17:44:18.995Z","2020-02-16 17:44:18.995","2020-02-16 10:44:18.995","1581875058.995"
1,"38.742969547802794","-109.56452507211309","1441.35400390625","2020-02-16T17:44:19.995Z","2020-02-16 17:44:19.995","2020-02-16 10:44:19.995","1581875059.995"
1,"38.74296117095644","-109.56452302200098","1441.2392578125","2020-02-16T17:44:20.995Z","2020-02-16 17:44:20.995","2020-02-16 10:44:20.995","1581875060.995"
1,"38.74295238927723","-109.56452096787504","1441.121337890625","2020-02-16T17:44:21.995Z","2020-02-16 17:44:21.995","2020-02-16 10:44:21.995","1581875061.995"
1,"38.74294326088792","-109.56451876859857","1441.000244140625","2020-02-16T17:44:22.995Z","2020-02-16 17:44:22.995","2020-02-16 10:44:22.995","1581875062.995"
1,"38.74293384796332","-109.5645163000568","1440.8763427734375","2020-02-16T17:44:23.995Z","2020-02-16 17:44:23.995","2020-02-16 10:44:23.995","1581875063.995"
1,"38.74292421553169","-109.56451345971844","1440.7496337890625","2020-02-16T17:44:24.995Z","2020-02-16 17:44:24.995","2020-02-16 10:44:24.995","1581875064.995"
1,"38.742914430466115","-109.56451017196594","1440.620361328125","2020-02-16T17:44:25.995Z","2020-02-16 17:44:25.995","2020-02-16 10:44:25.995","1581875065.995"
1,"38.742904559464264","-109.56450639236553","1440.4884033203125","2020-02-16T17:44:26.995Z","2020-02-16 17:44:26.995","2020-02-16 10:44:26.995","1581875066.995"
1,"38.74289466595565","-109.56450210875879","1440.353515625","2020-02-16T17:44:27.995Z","2020-02-16 17:44:27.995","2020-02-16 10:44:27.995","1581875067.995"
1,"38.74288480741357","-109.56449733803522","1440.215576171875","2020-02-16T17:44:28.995Z","2020-02-16 17:44:28.995","2020-02-16 10:44:28.995","1581875068.995"
1,"38.74287503331425","-109.56449211950756","1440.07421875","2020-02-16T17:44:29.995Z","2020-02-16 17:44:29.995","2020-02-16 10:44:29.995","1581875069.995"
1,"38.74286538372333","-109.56448650689549","1439.9290771484375","2020-02-16T17:44:30.995Z","2020-02-16 17:44:30.995","2020-02-16 10:44:30.995","1581875070.995"
1,"38.742855889080126","-109.56448056060033","1439.77978515625","2020-02-16T17:44:31.995Z","2020-02-16 17:44:31.995","2020-02-16 10:44:31.995","1581875071.995"
1,"38.74284657141366","-109.56447434106542","1439.6258544921875","2020-02-16T17:44:32.995Z","2020-02-16 17:44:32.995","2020-02-16 10:44:32.995","1581875072.995"
1,"38.74283744594038","-109.56446790348261","1439.467041015625","2020-02-16T17:44:33.995Z","2020-02-16 17:44:33.995","2020-02-16 10:44:33.995","1581875073.995"
1,"38.742828521330615","-109.56446129390328","1439.303466796875","2020-02-16T17:44:34.995Z","2020-02-16 17:44:34.995","2020-02-16 10:44:34.995","1581875074.995"
1,"38.74281979829284","-109.56445454687811","1439.1351318359375","2020-02-16T17:44:35.995Z","2020-02-16 17:44:35.995","2020-02-16 10:44:35.995","1581875075.995"
1,"38.742811268260056","-109.56444768506626","1438.9625244140625","2020-02-16T17:44:36.995Z","2020-02-16 17:44:36.995","2020-02-16 10:44:36.995","1581875076.995"
1,"38.74280291458236","-109.56444072112156","1438.7860107421875","2020-02-16T17:44:37.995Z","2020-02-16 17:44:37.995","2020-02-16 10:44:37.995","1581875077.995"
1,"38.74279471637849","-109.56443366139256","1438.60595703125","2020-02-16T17:44:38.995Z","2020-02-16 17:44:38.995","2020-02-16 10:44:38.995","1581875078.995"
1,"38.74278665342938","-109.56442651097272","1438.4228515625","2020-02-16T17:44:39.995Z","2020-02-16 17:44:39.995","2020-02-16 10:44:39.995","1581875079.995"
1,"38.74277871059574","-109.56441927940416","1438.23681640625","2020-02-16T17:44:40.995Z","2020-02-16 17:44:40.995","2020-02-16 10:44:40.995","1581875080.995"
1,"38.742770879833444","-109.56441198361749","1438.0482177734375","2020-02-16T17:44:41.995Z","2020-02-16 17:44:41.995","2020-02-16 10:44:41.995","1581875081.995"
1,"38.74276315839331","-109.56440464543073","1437.8570556640625","2020-02-16T17:44:42.995Z","2020-02-16 17:44:42.995","2020-02-16 10:44:42.995","1581875082.995"
1,"38.74275554571509","-109.56439728624373","1437.6634521484375","2020-02-16T17:44:43.995Z","2020-02-16 17:44:43.995","2020-02-16 10:44:43.995","1581875083.995"
1,"38.74274804285803","-109.56438992317395","1437.4677734375","2020-02-16T17:44:44.995Z","2020-02-16 17:44:44.995","2020-02-16 10:44:44.995","1581875084.995"
1,"38.742740654359","-109.56438256848371","1437.270263671875","2020-02-16T17:44:45.995Z","2020-02-16 17:44:45.995","2020-02-16 10:44:45.995","1581875085.995"
1,"38.742733390467876","-109.56437523146566","1437.0711669921875","2020-02-16T17:44:46.995Z","2020-02-16 17:44:46.995","2020-02-16 10:44:46.995","1581875086.995"
1,"38.742726267814625","-109.5643679206761","1436.8707275390625","2020-02-16T17:44:47.995Z","2020-02-16 17:44:47.995","2020-02-16 10:44:47.995","1581875087.995"
1,"38.742719307121774","-109.56436064480633","1436.66943359375","2020-02-16T17:44:48.995Z","2020-02-16 17:44:48.995","2020-02-16 10:44:48.995","1581875088.995"
1,"38.74271252913816","-109.56435341255995","1436.4676513671875","2020-02-16T17:44:49.995Z","2020-02-16 17:44:49.995","2020-02-16 10:44:49.995","1581875089.995"
1,"38.74270595172422","-109.56434623393781","1436.2655029296875","2020-02-16T17:44:50.995Z","2020-02-16 17:44:50.995","2020-02-16 10:44:50.995","1581875090.995"
1,"38.74269958964937","-109.56433912325112","1436.0635986328125","2020-02-16T17:44:51.995Z","2020-02-16 17:44:51.995","2020-02-16 10:44:51.995","1581875091.995"
1,"38.74269345572059","-109.56433210108133","1435.862060546875","2020-02-16T17:44:52.995Z","2020-02-16 17:44:52.995","2020-02-16 10:44:52.995","1581875092.995"
1,"38.74268756098018","-109.56432519346005","1435.66162109375","2020-02-16T17:44:53.995Z","2020-02-16 17:44:53.995","2020-02-16 10:44:53.995","1581875093.995"
1,"38.742681913283725","-109.56431842948413","1435.46240234375","2020-02-16T17:44:54.995Z","2020-02-16 17:44:54.995","2020-02-16 10:44:54.995","1581875094.995"
1,"38.742676514789494","-109.56431183974588","1435.2652587890625","2020-02-16T17:44:55.995Z","2020-02-16 17:44:55.995","2020-02-16 10:44:55.995","1581875095.995"
1,"38.74267135997178","-109.56430545644626","1435.07080078125","2020-02-16T17:44:56.995Z","2020-02-16 17:44:56.995","2020-02-16 10:44:56.995","1581875096.995"
1,"38.74266643566618","-109.56429931351974","1434.879150390625","2020-02-16T17:44:57.995Z","2020-02-16 17:44:57.995","2020-02-16 10:44:57.995","1581875097.995"
1,"38.74266172277807","-109.56429344580776","1434.6907958984375","2020-02-16T17:44:58.995Z","2020-02-16 17:44:58.995","2020-02-16 10:44:58.995","1581875098.995"
1,"38.74265719858414","-109.56428788735971","1434.505859375","2020-02-16T17:44:59.995Z","2020-02-16 17:44:59.995","2020-02-16 10:44:59.995","1581875099.995"
1,"38.74265283832768","-109.56428266795666","1434.3243408203125","2020-02-16T17:45:00.995Z","2020-02-16 17:45:00.995","2020-02-16 10:45:00.995","1581875100.995"
1,"38.74264861565296","-109.56427780901231","1434.1466064453125","2020-02-16T17:45:01.995Z","2020-02-16 17:45:01.995","2020-02-16 10:45:01.995","1581875101.995"
1,"38.74264450300294","-109.56427332160045","1433.9727783203125","2020-02-16T17:45:02.995Z","2020-02-16 17:45:02.995","2020-02-16 10:45:02.995","1581875102.995"
1,"38.74264047306093","-109.5642692072582","1433.8033447265625","2020-02-16T17:45:03.995Z","2020-02-16 17:45:03.995","2020-02-16 10:45:03.995","1581875103.995"
1,"38.74263650142059","-109.56426546048115","1433.638427734375","2020-02-16T17:45:04.995Z","2020-02-16 17:45:04.995","2020-02-16 10:45:04.995","1581875104.995"
1,"38.74263256878998","-109.56426206973632","1433.4783935546875","2020-02-16T17:45:05.995Z","2020-02-16 17:45:05.995","2020-02-16 10:45:05.995","1581875105.995"
1,"38.7426286613674","-109.56425901483323","1433.3236083984375","2020-02-16T17:45:06.995Z","2020-02-16 17:45:06.995","2020-02-16 10:45:06.995","1581875106.995"
1,"38.742624770529815","-109.56425626374433","1433.1741943359375","2020-02-16T17:45:07.995Z","2020-02-16 17:45:07.995","2020-02-16 10:45:07.995","1581875107.995"
1,"38.742620892738294","-109.56425377203276","1433.03076171875","2020-02-16T17:45:08.995Z","2020-02-16 17:45:08.995","2020-02-16 10:45:08.995","1581875108.995"
1,"38.742617028702035","-109.56425148470342","1432.8934326171875","2020-02-16T17:45:09.995Z","2020-02-16 17:45:09.995","2020-02-16 10:45:09.995","1581875109.995"
1,"38.74261318058937","-109.56424933903224","1432.762451171875","2020-02-16T17:45:10.995Z","2020-02-16 17:45:10.995","2020-02-16 10:45:10.995","1581875110.995"
1,"38.74260934927225","-109.56424726739637","1432.6378173828125","2020-02-16T17:45:11.995Z","2020-02-16 17:45:11.995","2020-02-16 10:45:11.995","1581875111.995"
1,"38.74260553486235","-109.56424520023852","1432.5191650390625","2020-02-16T17:45:12.995Z","2020-02-16 17:45:12.995","2020-02-16 10:45:12.995","1581875112.995"
1,"38.742601738996555","-109.56424306845624","1432.4061279296875","2020-02-16T17:45:13.995Z","2020-02-16 17:45:13.995","2020-02-16 10:45:13.995","1581875113.995"
1,"38.74259796610136","-109.56424080472253","1432.2978515625","2020-02-16T17:45:14.995Z","2020-02-16 17:45:14.995","2020-02-16 10:45:14.995","1581875114.995"
1,"38.74259422416562","-109.56423834476512","1432.1939697265625","2020-02-16T17:45:15.995Z","2020-02-16 17:45:15.995","2020-02-16 10:45:15.995","1581875115.995"
1,"38.74259052518114","-109.56423562806337","1432.0933837890625","2020-02-16T17:45:16.995Z","2020-02-16 17:45:16.995","2020-02-16 10:45:16.995","1581875116.995"
1,"38.742586884420405","-109.56423259697858","1431.9952392578125","2020-02-16T17:45:17.995Z","2020-02-16 17:45:17.995","2020-02-16 10:45:17.995","1581875117.995"
1,"38.742583319298475","-109.5642291965209","1431.8990478515625","2020-02-16T17:45:18.995Z","2020-02-16 17:45:18.995","2020-02-16 10:45:18.995","1581875118.995"
1,"38.74257984871385","-109.56422537695602","1431.803955078125","2020-02-16T17:45:19.995Z","2020-02-16 17:45:19.995","2020-02-16 10:45:19.995","1581875119.995"
1,"38.74257649177502","-109.56422109802094","1431.7091064453125","2020-02-16T17:45:20.995Z","2020-02-16 17:45:20.995","2020-02-16 10:45:20.995","1581875120.995"
1,"38.74257326598271","-109.56421633316323","1431.6134033203125","2020-02-16T17:45:21.995Z","2020-02-16 17:45:21.995","2020-02-16 10:45:21.995","1581875121.995"
1,"38.74257018688122","-109.56421107381317","1431.515869140625","2020-02-16T17:45:22.995Z","2020-02-16 17:45:22.995","2020-02-16 10:45:22.995","1581875122.995"
1,"38.74256726942499","-109.56420533353361","1431.415283203125","2020-02-16T17:45:23.995Z","2020-02-16 17:45:23.995","2020-02-16 10:45:23.995","1581875123.995"
1,"38.74256453127296","-109.56419915074825","1431.3109130859375","2020-02-16T17:45:24.995Z","2020-02-16 17:45:24.995","2020-02-16 10:45:24.995","1581875124.995"
1,"38.74256199468829","-109.56419258379103","1431.2020263671875","2020-02-16T17:45:25.995Z","2020-02-16 17:45:25.995","2020-02-16 10:45:25.995","1581875125.995"
1,"38.74255968382448","-109.56418569972051","1431.0880126953125","2020-02-16T17:45:26.995Z","2020-02-16 17:45:26.995","2020-02-16 10:45:26.995","1581875126.995"
1,"38.742557622278134","-109.56417856915024","1430.9683837890625","2020-02-16T17:45:27.995Z","2020-02-16 17:45:27.995","2020-02-16 10:45:27.995","1581875127.995"
1,"38.742555832836715","-109.56417126631331","1430.8428955078125","2020-02-16T17:45:28.995Z","2020-02-16 17:45:28.995","2020-02-16 10:45:28.995","1581875128.995"
1,"38.74255433882972","-109.56416387100724","1430.7115478515625","2020-02-16T17:45:29.995Z","2020-02-16 17:45:29.995","2020-02-16 10:45:29.995","1581875129.995"
1,"38.742553165570385","-109.56415647069882","1430.5750732421875","2020-02-16T17:45:30.995Z","2020-02-16 17:45:30.995","2020-02-16 10:45:30.995","1581875130.995"
1,"38.742552339178474","-109.56414915601451","1430.4344482421875","2020-02-16T17:45:31.995Z","2020-02-16 17:45:31.995","2020-02-16 10:45:31.995","1581875131.995"
1,"38.742551884790814","-109.56414201267414","1430.290771484375","2020-02-16T17:45:32.995Z","2020-02-16 17:45:32.995","2020-02-16 10:45:32.995","1581875132.995"
1,"38.74255182441509","-109.56413511569917","1430.144775390625","2020-02-16T17:45:33.995Z","2020-02-16 17:45:33.995","2020-02-16 10:45:33.995","1581875133.995"
1,"38.74255217447382","-109.5641285261221","1429.9970703125","2020-02-16T17:45:34.995Z","2020-02-16 17:45:34.995","2020-02-16 10:45:34.995","1581875134.995"
1,"38.74255294426898","-109.56412228901796","1429.848388671875","2020-02-16T17:45:35.995Z","2020-02-16 17:45:35.995","2020-02-16 10:45:35.995","1581875135.995"
1,"38.7425541346059","-109.56411643294837","1429.6990966796875","2020-02-16T17:45:36.995Z","2020-02-16 17:45:36.995","2020-02-16 10:45:36.995","1581875136.995"
1,"38.742555735855596","-109.56411097158252","1429.5496826171875","2020-02-16T17:45:37.995Z","2020-02-16 17:45:37.995","2020-02-16 10:45:37.995","1581875137.995"
1,"38.74255772563003","-109.56410590615252","1429.40087890625","2020-02-16T17:45:38.995Z","2020-02-16 17:45:38.995","2020-02-16 10:45:38.995","1581875138.995"
1,"38.74256021545981","-109.56410099204466","1429.2452392578125","2020-02-16T17:45:40.050Z","2020-02-16 17:45:40.050","2020-02-16 10:45:40.050","1581875140.05"
1,"38.74256287778982","-109.56409674534228","1429.10009765625","2020-02-16T17:45:41.044Z","2020-02-16 17:45:41.044","2020-02-16 10:45:41.044","1581875141.044"
1,"38.74256580408947","-109.56409279847367","1428.955322265625","2020-02-16T17:45:42.047Z","2020-02-16 17:45:42.047","2020-02-16 10:45:42.047","1581875142.047"
1,"38.74256891466242","-109.56408914208531","1428.8115234375","2020-02-16T17:45:43.055Z","2020-02-16 17:45:43.055","2020-02-16 10:45:43.055","1581875143.055"
1,"38.74257206725559","-109.5640857959968","1428.6707763671875","2020-02-16T17:45:44.051Z","2020-02-16 17:45:44.051","2020-02-16 10:45:44.051","1581875144.051"
1,"38.74257521243903","-109.56408266265765","1428.5301513671875","2020-02-16T17:45:45.051Z","2020-02-16 17:45:45.051","2020-02-16 10:45:45.051","1581875145.051"
1,"38.742578238194405","-109.56407972105943","1428.3895263671875","2020-02-16T17:45:46.050Z","2020-02-16 17:45:46.050","2020-02-16 10:45:46.050","1581875146.05"
1,"38.74258106843639","-109.56407692585336","1428.2474365234375","2020-02-16T17:45:47.052Z","2020-02-16 17:45:47.052","2020-02-16 10:45:47.052","1581875147.052"
1,"38.742583607100826","-109.56407426734081","1428.10400390625","2020-02-16T17:45:48.050Z","2020-02-16 17:45:48.050","2020-02-16 10:45:48.050","1581875148.05"
1,"38.742585807525046","-109.56407170248319","1427.95751953125","2020-02-16T17:45:49.050Z","2020-02-16 17:45:49.050","2020-02-16 10:45:49.050","1581875149.05"
1,"38.74258762105248","-109.56406921060827","1427.8079833984375","2020-02-16T17:45:50.050Z","2020-02-16 17:45:50.050","2020-02-16 10:45:50.050","1581875150.05"
1,"38.74258902705349","-109.56406676351314","1427.6553955078125","2020-02-16T17:45:51.052Z","2020-02-16 17:45:51.052","2020-02-16 10:45:51.052","1581875151.052"
1,"38.742590016708775","-109.5640643462776","1427.5001220703125","2020-02-16T17:45:52.056Z","2020-02-16 17:45:52.056","2020-02-16 10:45:52.056","1581875152.056"
1,"38.74259059372191","-109.56406198580382","1427.344970703125","2020-02-16T17:45:53.050Z","2020-02-16 17:45:53.050","2020-02-16 10:45:53.050","1581875153.05"
1,"38.742590793141744","-109.56405965181119","1427.1881103515625","2020-02-16T17:45:54.050Z","2020-02-16 17:45:54.050","2020-02-16 10:45:54.050","1581875154.05"
1,"38.74259064448604","-109.56405735734445","1427.031494140625","2020-02-16T17:45:55.052Z","2020-02-16 17:45:55.052","2020-02-16 10:45:55.052","1581875155.052"
1,"38.742590197700025","-109.56405511035405","1426.876953125","2020-02-16T17:45:56.050Z","2020-02-16 17:45:56.050","2020-02-16 10:45:56.050","1581875156.05"
1,"38.742589502770926","-109.56405288499128","1426.7242431640625","2020-02-16T17:45:57.052Z","2020-02-16 17:45:57.052","2020-02-16 10:45:57.052","1581875157.052"
1,"38.74258861793488","-109.56405069248831","1426.575439453125","2020-02-16T17:45:58.051Z","2020-02-16 17:45:58.051","2020-02-16 10:45:58.051","1581875158.051"
1,"38.742587597099764","-109.56404853177965","1426.431396484375","2020-02-16T17:45:59.049Z","2020-02-16 17:45:59.049","2020-02-16 10:45:59.049","1581875159.049"
1,"38.74258648353634","-109.56404639589228","1426.291015625","2020-02-16T17:46:00.057Z","2020-02-16 17:46:00.057","2020-02-16 10:46:00.057","1581875160.057"
1,"38.74258535342251","-109.5640443519372","1426.1571044921875","2020-02-16T17:46:01.059Z","2020-02-16 17:46:01.059","2020-02-16 10:46:01.059","1581875161.059"
1,"38.742584268064014","-109.56404244777129","1426.02978515625","2020-02-16T17:46:02.057Z","2020-02-16 17:46:02.057","2020-02-16 10:46:02.057","1581875162.057"
1,"38.74258328090751","-109.5640407350453","1425.9073486328125","2020-02-16T17:46:03.064Z","2020-02-16 17:46:03.064","2020-02-16 10:46:03.064","1581875163.064"
1,"38.742582471702065","-109.56403933002989","1425.792236328125","2020-02-16T17:46:04.064Z","2020-02-16 17:46:04.064","2020-02-16 10:46:04.064","1581875164.064"
1,"38.74258188130285","-109.56403830298316","1425.681640625","2020-02-16T17:46:05.086Z","2020-02-16 17:46:05.086","2020-02-16 10:46:05.086","1581875165.086"
1,"38.74258157654814","-109.56403778634477","1425.58251953125","2020-02-16T17:46:06.067Z","2020-02-16 17:46:06.067","2020-02-16 10:46:06.067","1581875166.067"
1,"38.7425815469932","-109.56403778548011","1425.4898681640625","2020-02-16T17:46:07.064Z","2020-02-16 17:46:07.064","2020-02-16 10:46:07.064","1581875167.064"
1,"38.74258180613343","-109.56403833933581","1425.40625","2020-02-16T17:46:08.066Z","2020-02-16 17:46:08.066","2020-02-16 10:46:08.066","1581875168.066"
1,"38.74258232847577","-109.56403939368148","1425.3345947265625","2020-02-16T17:46:09.051Z","2020-02-16 17:46:09.051","2020-02-16 10:46:09.051","1581875169.051"
1,"38.74258305362348","-109.56404080932072","1425.2764892578125","2020-02-16T17:46:10.000Z","2020-02-16 17:46:10.000","2020-02-16 10:46:10.000","1581875170"
1,"38.742583111032424","-109.56404091972448","1425.2728271484375","2020-02-16T17:46:10.066Z","2020-02-16 17:46:10.066","2020-02-16 10:46:10.066","1581875170.066"
